iter	Passed	Remaining
192	156	655
193	157	653
194	157	651
195	158	649
196	158	647
197	159	645
198	159	643
199	160	641
200	160	639
201	161	637
202	161	635
203	162	633
204	162	630
205	162	628
206	163	625
207	163	623
208	164	621
209	164	619
210	165	617
211	165	615
212	165	613
213	166	611
214	166	609
215	167	607
216	167	605
217	168	603
218	168	601
219	169	599
220	169	597
221	170	596
222	170	594
223	171	592
224	171	591
225	172	589
226	172	587
227	173	586
228	173	584
229	173	582
230	174	580
231	174	578
232	176	579
233	176	577
234	176	575
235	177	574
236	177	572
237	178	570
238	178	568
239	178	566
240	180	567
241	180	565
242	180	563
243	181	562
244	181	560
245	182	558
246	182	557
247	183	555
248	183	553
249	183	551
250	184	550
251	184	548
252	185	546
253	185	544
254	185	543
255	186	542
256	187	541
257	187	539
258	187	537
259	188	536
260	188	535
261	189	533
262	189	532
263	190	530
264	190	529
265	191	527
266	191	526
267	192	525
268	192	524
269	193	522
270	193	521
271	194	519
272	194	518
273	195	516
274	195	515
275	195	513
276	196	512
277	196	511
278	197	509
279	197	508
280	198	507
281	198	505
282	198	504
283	199	502
284	199	501
285	200	500
286	200	498
287	201	497
288	201	496
289	202	494
290	202	493
291	203	492
292	203	490
293	203	489
294	204	488
295	204	486
296	205	485
297	205	483
298	205	482
299	206	481
300	206	479
301	207	478
302	207	477
303	207	475
304	208	474
305	208	472
306	208	471
307	209	470
308	209	468
309	210	467
310	210	466
311	210	464
312	211	463
313	211	462
314	211	460
315	212	459
316	212	458
317	213	457
318	213	455
319	213	454
320	214	453
321	214	452
322	215	451
323	215	449
324	216	448
325	216	448
326	217	446
327	217	445
328	217	444
329	218	443
330	218	442
331	219	440
332	219	439
333	220	438
334	220	437
335	220	436
336	221	435
337	221	433
338	221	432
339	222	431
340	222	430
341	223	429
342	223	428
343	223	426
344	224	425
345	224	424
346	224	423
347	225	422
348	225	421
349	226	420
350	226	419
351	227	418
352	227	416
353	227	415
354	228	414
355	228	414
356	229	413
357	230	412
358	230	411
359	231	410
360	231	409
361	231	408
362	232	408
363	233	407
364	233	406
365	234	405
366	234	404
367	235	403
368	235	402
369	235	401
370	236	400
371	236	399
372	237	399
373	237	398
374	238	397
375	238	396
376	239	395
377	239	394
378	240	393
379	240	392
380	241	391
381	241	390
382	241	389
383	242	388
384	242	387
385	243	386
386	243	386
387	244	385
388	244	384
389	245	383
390	245	382
391	245	381
392	246	380
393	246	379
394	247	378
395	247	377
396	248	377
397	248	376
398	249	375
399	249	374
400	250	373
401	250	372
402	251	371
403	251	370
404	251	370
405	252	369
406	252	368
407	253	367
408	253	366
409	254	365
410	254	364
411	255	364
412	255	363
413	255	362
414	256	361
415	256	360
416	257	360
417	258	359
418	258	358
419	259	357
420	259	356
421	260	356
422	260	355
423	260	354
424	261	353
425	261	352
426	262	351
427	262	351
428	263	350
429	263	349
430	264	348
431	264	347
432	265	347
433	265	346
434	266	345
435	266	344
436	267	344
437	267	343
438	267	342
439	268	341
440	268	340
441	268	339
442	269	338
443	269	338
444	270	337
445	270	336
446	271	335
447	271	334
448	272	333
449	272	333
450	273	332
451	273	331
452	273	330
453	274	330
454	274	329
455	275	328
456	275	327
457	275	326
458	276	325
459	276	324
460	277	324
461	277	323
462	277	322
463	278	321
464	278	320
465	278	319
466	279	318
467	279	317
468	279	316
469	280	316
470	280	315
471	280	314
472	281	313
473	281	312
474	282	311
475	282	310
476	282	310
477	283	309
478	283	308
479	284	308
480	284	307
481	285	306
482	285	305
483	286	305
484	286	304
485	287	303
486	287	303
487	288	302
488	288	301
489	288	300
490	289	300
491	289	299
492	290	298
493	290	297
494	291	296
495	291	296
496	292	295
497	292	295
498	293	294
499	293	293
500	294	292
501	294	292
502	295	291
503	295	290
504	296	290
505	296	289
506	297	288
507	297	288
508	298	287
509	298	286
510	299	286
511	299	285
512	299	284
513	301	284
514	301	283
515	301	283
516	302	282
517	302	281
518	303	280
519	303	280
520	303	279
521	304	278
522	304	277
523	305	277
524	305	276
525	305	275
526	306	275
527	306	274
528	307	273
529	307	272
530	308	272
531	308	271
532	308	270
533	309	270
534	309	269
535	310	268
536	310	267
537	311	267
538	311	266
539	312	265
540	312	265
541	313	264
542	313	264
543	314	263
544	314	262
545	315	262
546	315	261
547	316	260
548	316	260
549	317	259
550	317	258
551	318	258
552	318	257
553	318	256
554	319	256
555	319	255
556	320	254
557	320	254
558	321	253
559	321	252
560	322	252
561	322	251
562	323	250
563	323	250
564	324	249
565	324	248
566	324	248
567	325	247
568	325	246
569	326	246
570	326	245
571	327	244
572	327	244
573	328	243
574	328	242
575	329	242
576	329	241
577	329	240
578	330	240
579	330	239
580	331	238
581	331	238
582	332	237
583	332	236
584	333	236
585	333	235
586	333	234
587	334	234
588	334	233
589	335	233
590	335	232
591	336	231
592	336	231
593	337	230
594	337	229
595	338	229
596	338	228
597	339	228
598	339	227
599	340	226
600	340	226
601	340	225
602	341	224
603	341	224
604	342	223
605	342	222
606	343	222
607	343	221
608	344	220
609	344	220
610	344	219
611	345	218
612	345	218
613	346	217
614	346	217
615	347	216
616	347	215
617	348	215
618	348	214
619	349	213
620	349	213
621	349	212
622	350	211
623	350	211
624	351	210
625	351	210
626	352	209
627	352	208
628	353	208
629	354	208
630	354	207
631	354	206
632	355	206
633	355	205
634	356	204
635	356	204
636	357	203
637	357	202
638	358	202
639	358	201
640	359	201
641	359	200
642	360	200
643	360	199
644	361	198
645	361	198
646	362	197
647	362	196
648	362	196
649	363	195
650	363	194
651	363	194
652	364	193
653	364	192
654	365	192
655	365	191
656	365	191
657	366	190
658	366	189
659	367	189
660	367	188
661	368	187
662	368	187
663	368	186
664	369	186
665	369	185
666	370	184
667	370	184
668	371	183
669	371	182
670	371	182
671	372	181
672	372	181
673	373	180
674	373	179
675	374	179
676	374	178
677	374	178
678	375	177
679	375	176
680	376	176
681	376	175
682	376	174
683	377	174
684	377	173
685	378	173
686	378	172
687	379	171
688	379	171
689	379	170
690	380	170
691	381	169
692	381	169
693	382	168
694	382	167
695	382	167
696	383	166
697	383	166
698	384	165
699	384	164
700	385	164
701	385	163
702	385	163
703	386	162
704	386	161
705	387	161
706	387	160
707	388	160
708	388	159
709	389	158
710	389	158
711	389	157
712	390	157
713	390	156
714	391	155
715	391	155
716	392	154
717	392	154
718	392	153
719	392	152
720	393	152
721	394	151
722	394	151
723	395	150
724	395	150
725	396	149
726	396	148
727	396	148
728	397	147
729	397	147
730	398	146
731	398	145
732	399	145
733	399	144
734	399	144
735	400	143
736	400	143
737	401	142
738	401	141
739	402	141
740	402	140
741	403	140
742	403	139
743	404	139
744	404	138
745	405	137
746	405	137
747	405	136
748	406	136
749	406	135
750	407	135
751	407	134
752	408	133
753	409	133
754	409	132
755	409	132
756	410	131
757	410	131
758	411	130
759	411	130
760	412	129
761	412	128
762	413	128
763	413	127
764	414	127
765	414	126
766	415	126
767	415	125
768	415	124
769	416	124
770	416	123
771	417	123
772	417	122
773	417	122
774	418	121
775	418	120
776	419	120
777	419	119
778	420	119
779	420	118
780	421	118
781	421	117
782	421	116
783	422	116
784	422	115
785	423	115
786	423	114
787	424	114
788	424	113
789	425	112
790	425	112
791	426	111
792	426	111
793	426	110
794	427	110
795	427	109
796	428	109
797	428	108
798	429	107
799	429	107
800	430	106
801	430	106
802	431	105
803	431	105
804	431	104
805	432	104
806	432	103
807	433	102
808	433	102
809	434	101
810	434	101
811	435	100
812	435	100
813	436	99
814	436	99
815	436	98
816	437	97
817	437	97
818	438	96
819	438	96
820	438	95
821	439	95
822	439	94
823	440	94
824	440	93
825	441	92
826	441	92
827	442	91
828	442	91
829	442	90
830	443	90
831	443	89
832	444	89
833	444	88
834	445	87
835	445	87
836	445	86
837	446	86
838	446	85
839	447	85
840	447	84
841	448	84
842	448	83
843	449	82
844	449	82
845	449	81
846	450	81
847	450	80
848	451	80
849	451	79
850	452	79
851	452	78
852	452	78
853	453	77
854	453	76
855	454	76
856	454	75
857	455	75
858	455	74
859	456	74
860	456	73
861	456	73
862	457	72
863	457	72
864	458	71
865	458	70
866	459	70
867	459	69
868	460	69
869	460	68
870	461	68
871	461	67
872	462	67
873	462	66
874	463	66
875	463	65
876	464	65
877	464	64
878	464	63
879	465	63
880	465	62
881	466	62
882	466	61
883	467	61
884	467	60
885	468	60
886	468	59
887	469	59
888	469	58
889	470	58
890	470	57
891	470	57
892	471	56
893	471	55
894	472	55
895	472	54
896	473	54
897	473	53
898	474	53
899	474	52
900	475	52
901	475	51
902	476	51
903	476	50
904	476	50
905	477	49
906	477	48
907	478	48
908	478	47
909	478	47
910	479	46
911	479	46
912	480	45
913	480	45
914	481	44
915	481	44
916	481	43
917	482	43
918	482	42
919	483	42
920	483	41
921	483	40
922	484	40
923	484	39
924	485	39
925	485	38
926	486	38
927	486	37
928	486	37
929	487	36
930	487	36
931	487	35
932	488	35
933	488	34
934	489	34
935	489	33
936	490	32
937	490	32
938	491	31
939	491	31
940	491	30
941	492	30
942	492	29
943	492	29
944	493	28
945	493	28
946	494	27
947	494	27
948	495	26
949	495	26
950	496	25
951	496	25
952	497	24
953	497	23
954	497	23
955	498	22
956	498	22
957	498	21
958	499	21
959	499	20
960	500	20
961	500	19
962	501	19
963	501	18
964	502	18
965	502	17
966	502	17
967	503	16
968	503	16
969	504	15
970	504	15
971	505	14
972	505	14
973	505	13
974	506	12
975	506	12
976	507	11
977	507	11
978	508	10
979	508	10
980	508	9
981	509	9
982	509	8
983	510	8
984	510	7
985	511	7
986	511	6
987	512	6
988	512	5
989	513	5
990	513	4
991	513	4
992	514	3
993	514	3
994	514	2
995	515	2
996	515	1
997	515	1
998	516	0
999	516	0
