iter	RMSE
154	0.2580021861
155	0.2567433318
156	0.2554689128
157	0.2537885306
158	0.2526149717
159	0.2512182225
160	0.2500887414
161	0.2488437142
162	0.2479089917
163	0.2463717607
164	0.2451415364
165	0.2442631102
166	0.2433419747
167	0.2421162668
168	0.2408419699
169	0.2398717291
170	0.2388007253
171	0.2378784615
172	0.2363053915
173	0.2354561287
174	0.234229902
175	0.2327829941
176	0.2317268809
177	0.2305147262
178	0.229505364
179	0.2285382015
180	0.2277499736
181	0.2265677198
182	0.2255786716
183	0.224491023
184	0.2233968559
185	0.222390897
186	0.2213153708
187	0.2201736118
188	0.2191264618
189	0.2181539049
190	0.2174116769
191	0.2165105567
192	0.2157207104
193	0.2148948379
194	0.2138291635
195	0.2127042025
196	0.2116715333
197	0.2108303945
198	0.2099138786
199	0.2090055751
200	0.2080906243
201	0.2071438052
202	0.2064700502
203	0.2055947261
204	0.2047808619
205	0.204081838
206	0.2034228971
207	0.2023748079
208	0.2015510887
209	0.2008332646
210	0.1998931724
211	0.1989442157
212	0.1981182602
213	0.1974109116
214	0.1965509753
215	0.195569364
216	0.1946118718
217	0.1938940956
218	0.1930208823
219	0.1924331274
220	0.1917893278
221	0.1912167706
222	0.1901567659
223	0.1891706583
224	0.1882352143
225	0.187492089
226	0.1866647593
227	0.1858928221
228	0.1850919234
229	0.1843864851
230	0.1835948529
231	0.1828506584
232	0.1823211311
233	0.1816354523
234	0.1809400702
235	0.1801848209
236	0.1793446025
237	0.1784175869
238	0.1778590109
239	0.1768718254
240	0.176175463
241	0.1751900585
242	0.1745660876
243	0.1739339373
244	0.1730948269
245	0.1723281327
246	0.1716718033
247	0.1708758512
248	0.1703175745
249	0.1694649426
250	0.1688465824
251	0.1680943953
252	0.1673433257
253	0.1665748805
254	0.1659695052
255	0.1651686564
256	0.1645344623
257	0.1639637613
258	0.1632099585
259	0.1624578284
260	0.1619367049
261	0.1615338723
262	0.1610408672
263	0.1604497551
264	0.1598986909
265	0.159255291
266	0.1586178187
267	0.1578143154
268	0.1571564819
269	0.1564573297
270	0.1560240065
271	0.1554626332
272	0.1549300801
273	0.1544036371
274	0.153665465
275	0.1529840019
276	0.1523211315
277	0.1516578718
278	0.1509997585
279	0.1505698008
280	0.1498588089
281	0.1491537272
282	0.1483687883
283	0.1476276207
284	0.1470230829
285	0.1463965526
286	0.1457134243
287	0.1454981892
288	0.1452862558
289	0.1451086376
290	0.1445123817
291	0.1440291052
292	0.1434111497
293	0.1432003185
294	0.1425905253
295	0.1418859119
296	0.1417251072
297	0.1415222601
298	0.1413148629
299	0.140885424
300	0.1404412411
301	0.1399750217
302	0.1391485436
303	0.138302706
304	0.1378034227
305	0.1371330649
306	0.136932945
307	0.1363400897
308	0.1357966279
309	0.1352860615
310	0.135103702
311	0.1349122029
312	0.1343231727
313	0.1341353432
314	0.1336318239
315	0.1330940094
316	0.1329525474
317	0.1327719862
318	0.1326037727
319	0.1320065688
320	0.1318447531
321	0.1316848115
322	0.1315109086
323	0.1311191299
324	0.1309492907
325	0.1304691431
326	0.1300014296
327	0.1294661232
328	0.1290961715
329	0.1285306978
330	0.1279886346
331	0.1274813372
332	0.1273327594
333	0.1269406125
334	0.1265394942
335	0.1263615202
336	0.1261666046
337	0.1259938645
338	0.125850989
339	0.1256819065
340	0.1255153383
341	0.1253762774
342	0.1252387969
343	0.1251029132
344	0.1244667289
345	0.1239638934
346	0.1235792214
347	0.1234463653
348	0.1232897364
349	0.1231594201
350	0.1230061217
351	0.1228991714
352	0.1223971463
353	0.121818633
354	0.1216920477
355	0.1215669247
356	0.1209701508
357	0.1208464308
358	0.1202550643
359	0.1201326924
360	0.1196398069
361	0.1195191345
362	0.1189357062
363	0.1188167276
364	0.1187176892
365	0.1182378632
366	0.1175704422
367	0.1170944952
368	0.1169799347
369	0.1164192246
370	0.1163062803
371	0.1161946386
372	0.1156720601
373	0.1155625719
374	0.1151010744
375	0.1146288236
376	0.1145207567
377	0.1144139659
378	0.1138755471
379	0.1133508479
380	0.1129367836
381	0.1124477639
382	0.1119410992
383	0.1118160887
384	0.1117135424
385	0.1116124202
386	0.1111427618
387	0.1106915231
388	0.110205293
389	0.1097756174
390	0.1093345935
391	0.1089107703
392	0.108492905
393	0.108397902
394	0.1079971375
395	0.107664372
396	0.1075681155
397	0.1072448146
398	0.106854836
399	0.1064752917
400	0.1060449388
401	0.105732741
402	0.1052549863
403	0.1046649394
404	0.1045664479
405	0.1040994973
406	0.1037344827
407	0.1033792352
408	0.1029211232
409	0.1024712404
410	0.1023760979
411	0.1023052168
412	0.1017325817
413	0.1016391955
414	0.1012700159
415	0.1007116841
416	0.1002980875
417	0.1001790943
418	0.09998460529
419	0.09943501325
420	0.09935430521
421	0.09927454242
422	0.09887529924
423	0.09833698895
424	0.09794884787
425	0.09762331289
426	0.09714837369
427	0.09703830269
428	0.09694219626
429	0.0965675912
430	0.09624996526
431	0.09615570367
432	0.09589696956
433	0.09553948867
434	0.09501734418
435	0.09492537272
436	0.09446733559
437	0.09436458256
438	0.09427477322
439	0.09400336025
440	0.0939033336
441	0.09374925259
442	0.09330217339
443	0.09306240363
444	0.09297609206
445	0.09288048059
446	0.09260962559
447	0.09252526908
448	0.09244205441
449	0.0919444695
450	0.09167927419
451	0.09124647204
452	0.09110217525
453	0.09102157679
454	0.09059732094
455	0.09050848823
456	0.09017781864
457	0.08995048375
458	0.08987193736
459	0.08945839382
460	0.08920623689
461	0.08906817187
462	0.0886491771
463	0.08856444695
464	0.08824971467
465	0.08803162413
466	0.08789805353
467	0.08748854646
468	0.08740720783
469	0.08732732461
470	0.08711700456
471	0.08705111643
472	0.08697426144
473	0.08667529691
474	0.08661144915
475	0.08655371096
476	0.08599710771
477	0.0857040779
478	0.08531100314
479	0.08524886518
480	0.08518765917
481	0.08511765112
482	0.08487598706
483	0.08441460938
484	0.08413151884
485	0.08400933159
486	0.08389081542
487	0.08351034977
488	0.08323349204
489	0.08316671399
490	0.08305189507
491	0.08276889066
492	0.08237023166
493	0.08210128231
494	0.08204443231
495	0.08178000133
496	0.0817242005
497	0.08133425935
498	0.08127904799
499	0.08122465879
500	0.080850129
501	0.08073903121
502	0.08036419631
503	0.08025589058
504	0.07989594376
505	0.07984555594
506	0.0797957627
507	0.079743194
508	0.07937090424
509	0.07931902167
510	0.07926790902
511	0.07916442034
512	0.0788067133
513	0.07875861442
514	0.07841534992
515	0.07831443873
516	0.07795581809
517	0.07790625516
518	0.07784655646
519	0.0777983491
520	0.07774034014
521	0.07769344937
522	0.0773524626
523	0.07730604998
524	0.07726052302
525	0.07695563205
526	0.07660972574
527	0.0765643441
528	0.07650963824
529	0.07646549274
530	0.07613715894
531	0.07597839627
532	0.07577663402
533	0.07558486585
534	0.07533227734
535	0.07514365249
536	0.07489427279
537	0.0747087376
538	0.0745544408
539	0.07437195596
540	0.07419191004
541	0.07404253362
542	0.07386543498
543	0.07378693775
544	0.07361212056
545	0.07343963897
546	0.07339165568
547	0.07315513206
548	0.07298544395
549	0.07276041983
550	0.07259345746
551	0.07250588318
552	0.07234085086
553	0.0722543238
554	0.07209119879
555	0.07200570431
556	0.07184446427
557	0.07180437026
558	0.07176490228
559	0.0716055583
560	0.07156658186
561	0.07140923625
562	0.07118789805
563	0.0710516277
564	0.07101333131
565	0.07085900775
566	0.07082105043
567	0.07066874161
568	0.07053615547
569	0.07049859397
570	0.07046155756
571	0.07031208125
572	0.07018212414
573	0.07014564122
574	0.07010925505
575	0.06980478489
576	0.0696770443
577	0.06964148667
578	0.06960593719
579	0.06947968766
580	0.06944495475
581	0.06914909591
582	0.06899077952
583	0.06895673955
584	0.06892200604
585	0.0687665803
586	0.06873345965
587	0.06849858397
588	0.0684612513
589	0.06839818074
590	0.06836714628
591	0.06833656621
592	0.06818537142
593	0.06795477039
594	0.0679188622
595	0.06788905392
596	0.06782754345
597	0.0677981488
598	0.06757096362
599	0.06754540689
600	0.0674847136
601	0.06745945557
602	0.06743095011
603	0.06737106033
604	0.06734637734
605	0.06712265865
606	0.06708937115
607	0.0669446679
608	0.06692044852
609	0.06665318599
610	0.06659499492
611	0.0665710303
612	0.06631799603
613	0.06617716551
614	0.06596028724
615	0.06593647247
616	0.06567804531
617	0.06562182787
618	0.06559826474
619	0.06537291734
620	0.06534954143
621	0.06521300884
622	0.06496093414
623	0.06482724077
624	0.06461363232
625	0.06434322481
626	0.06413456675
627	0.06410276098
628	0.06389715057
629	0.06379580978
630	0.0637644233
631	0.06356514648
632	0.06338840231
633	0.06319222359
634	0.06309346452
635	0.0628372555
636	0.06254869005
637	0.06245150991
638	0.06235551897
639	0.06222172355
640	0.06197306219
641	0.06184330107
642	0.06171657993
643	0.06168303988
644	0.06144135701
645	0.06133985191
646	0.06130689198
647	0.06127438131
648	0.06103767369
649	0.06081082548
650	0.06077868241
651	0.06074697838
652	0.06071570728
653	0.06068486307
654	0.06045312086
655	0.06012153762
656	0.06002868326
657	0.05993695241
658	0.05990663115
659	0.05981599755
660	0.05963867325
661	0.05942187489
662	0.05933326009
663	0.05912137196
664	0.05903424255
665	0.05893926785
666	0.05873227832
667	0.05864669432
668	0.05842873886
669	0.05837137673
670	0.05828649612
671	0.05811663079
672	0.05802267443
673	0.05796587071
674	0.0578964563
675	0.05772874112
676	0.05766259318
677	0.05746271942
678	0.05739780947
679	0.05712802526
680	0.05706396349
681	0.0568692958
682	0.05676518531
683	0.0567024823
684	0.05639382745
685	0.05631278444
686	0.05615005793
687	0.05587019895
688	0.05580874742
689	0.05550915631
690	0.05544844263
691	0.0552857341
692	0.05518605694
693	0.05512627343
694	0.05483442171
695	0.05467520911
696	0.05461624245
697	0.05433071154
698	0.05427245964
699	0.05421542024
700	0.05393592708
701	0.05377893066
702	0.05372267413
703	0.05352392924
704	0.05325151898
705	0.05319566947
706	0.05314098111
707	0.0529649998
708	0.05277458442
709	0.05262351759
710	0.05252711127
711	0.05247319012
712	0.05230180856
713	0.05228464805
714	0.05213350318
715	0.05194989768
716	0.05193287461
717	0.05174950828
718	0.05170136964
719	0.0515350375
720	0.05151816291
721	0.05138104324
722	0.05136445614
723	0.05133430279
724	0.05113128672
725	0.05102175497
726	0.05100559302
727	0.05088001335
728	0.0508338077
729	0.05068815683
730	0.0506722307
731	0.05042033452
732	0.05036913289
733	0.05031898846
734	0.05014609362
735	0.0499792782
736	0.04996350771
737	0.04994792881
738	0.04991729466
739	0.04979651661
740	0.04965435676
741	0.04961060305
742	0.04936725286
743	0.04932408988
744	0.04918391408
745	0.04906774702
746	0.04902562009
747	0.04888275814
748	0.04875041437
749	0.0484888695
750	0.04847371683
751	0.04833394764
752	0.04814877909
753	0.04811934021
754	0.04807277469
755	0.04788475725
756	0.04770403377
757	0.04767541059
758	0.04762969138
759	0.04760164169
760	0.04742440304
761	0.04737963725
762	0.04735225141
763	0.04718309026
764	0.0471393758
765	0.0469588883
766	0.04683132392
767	0.04670576334
768	0.0465821714
769	0.04646773417
770	0.04644093494
771	0.04632953079
772	0.04603564788
773	0.04579680111
774	0.04556402528
775	0.04550430921
776	0.04542913062
777	0.04540293356
778	0.04519679574
779	0.04510872055
780	0.04507437755
781	0.04498855149
782	0.04478617569
783	0.04475076724
784	0.04471687455
785	0.04451784737
786	0.04432226369
787	0.04423922869
788	0.04420549955
789	0.04412457874
790	0.04408090962
791	0.04388807492
792	0.04386302339
793	0.04374833814
794	0.04371470705
795	0.04358361887
796	0.04339515897
797	0.04336232769
798	0.04317688521
799	0.0430656366
800	0.04303285673
801	0.04292362958
802	0.04265045053
803	0.04260964944
804	0.04245431313
805	0.04239467033
806	0.04224112463
807	0.04213460281
808	0.04202992646
809	0.04189574315
810	0.04188254781
811	0.04177982926
812	0.04151629204
813	0.04141524696
814	0.04126292451
815	0.04114077542
816	0.0410731841
817	0.0410508412
818	0.04093077214
819	0.04084826907
820	0.04082622028
821	0.04068195605
822	0.04062747685
823	0.04048750624
824	0.04043253411
825	0.04029694588
826	0.04024311774
827	0.04012514239
828	0.04010402837
829	0.03997271117
830	0.03991995761
831	0.03988616974
832	0.03976981502
833	0.03973641378
834	0.03953421175
835	0.03943603654
836	0.03926402684
837	0.03911822
838	0.03897550874
839	0.03896108821
840	0.03892818977
841	0.03873235615
842	0.03864245216
843	0.03846380996
844	0.03836990267
845	0.03820656461
846	0.03819237474
847	0.03810543603
848	0.03804719245
849	0.03790938725
850	0.03789552259
851	0.03786380406
852	0.03769153501
853	0.03760726245
854	0.037410831
855	0.03732145275
856	0.03720452305
857	0.03704941151
858	0.03703730483
859	0.03695574487
860	0.03689908188
861	0.03688557019
862	0.0367611467
863	0.03670520519
864	0.03664993993
865	0.03657006646
866	0.03651533338
867	0.03636618185
868	0.03625175234
869	0.03617389694
870	0.03606157427
871	0.03604824326
872	0.03593558565
873	0.03592231627
874	0.03590922997
875	0.03589783723
876	0.03582132267
877	0.03573643051
878	0.03562632362
879	0.0355512211
880	0.03540774221
881	0.03529941556
882	0.03528669119
883	0.03517783174
884	0.03516516496
885	0.03515267267
886	0.03514177172
887	0.03505863285
888	0.0349600466
889	0.03494777555
890	0.03493709889
891	0.03492511281
892	0.03484383697
893	0.03477127419
894	0.03467471498
895	0.03453704917
896	0.03452524969
897	0.034446023
898	0.03434116055
899	0.03432948704
900	0.0343193268
901	0.0342146139
902	0.03420310216
903	0.03419174952
904	0.03411410994
905	0.03407031797
906	0.03399421449
907	0.0339017961
908	0.03385868326
909	0.03384749746
910	0.03380498378
911	0.03367262966
912	0.03359810057
913	0.03349713985
914	0.03345549445
915	0.03341438278
916	0.03334093184
917	0.03323691946
918	0.0331965857
919	0.03312445478
920	0.03303250909
921	0.03299279178
922	0.03294527419
923	0.03285328414
924	0.03280719445
925	0.03273757852
926	0.0326479625
927	0.03260756843
928	0.03256954929
929	0.03250117342
930	0.03242614088
931	0.03234368257
932	0.03227640237
933	0.03218908908
934	0.03216625633
935	0.03204256625
936	0.03186849569
937	0.03180382458
938	0.03171830926
939	0.03165250726
940	0.03162854687
941	0.03160668527
942	0.03158528696
943	0.03152450378
944	0.0315016453
945	0.03147917559
946	0.0313650256
947	0.03134276674
948	0.0312898185
949	0.03116933576
950	0.03114750961
951	0.03111106868
952	0.03108958459
953	0.03099381465
954	0.03092131601
955	0.03086336594
956	0.03080690146
957	0.03067925248
958	0.0306606275
959	0.03063958677
960	0.03051417408
961	0.03049587765
962	0.03048726159
963	0.03045274764
964	0.03034850121
965	0.0303301061
966	0.03029605447
967	0.03028753979
968	0.03019401773
969	0.03018556228
970	0.03017720971
971	0.0301689588
972	0.03013519529
973	0.03004330276
974	0.03003509105
975	0.03002697926
976	0.02992586435
977	0.02990842021
978	0.02987492653
979	0.02974778463
980	0.02973064253
981	0.02969770813
982	0.02957323172
983	0.02954084329
984	0.02953272242
985	0.0294108403
986	0.0293495706
987	0.02934150867
988	0.02930992666
989	0.02917328305
990	0.02916531556
991	0.02906604643
992	0.02900725019
993	0.02890984414
994	0.02889907231
995	0.02881965097
996	0.02880300787
997	0.02878658886
998	0.02877024582
999	0.0286372141
