iter	Passed	Remaining
604	339	221
605	340	221
606	340	220
607	341	219
608	341	219
609	342	218
610	342	218
611	343	217
612	343	217
613	344	216
614	344	215
615	345	215
616	345	214
617	346	214
618	346	213
619	347	212
620	347	212
621	347	211
622	348	210
623	348	210
624	349	209
625	349	208
626	349	208
627	350	207
628	350	206
629	351	206
630	351	205
631	352	205
632	352	204
633	353	203
634	353	203
635	354	202
636	354	202
637	355	201
638	355	200
639	356	200
640	356	199
641	356	199
642	357	198
643	357	197
644	358	197
645	358	196
646	359	196
647	359	195
648	360	194
649	360	194
650	360	193
651	361	192
652	361	192
653	362	191
654	362	191
655	363	190
656	363	190
657	364	189
658	364	188
659	365	188
660	365	187
661	366	187
662	366	186
663	367	185
664	367	185
665	368	184
666	368	184
667	369	183
668	369	182
669	370	182
670	370	181
671	371	181
672	371	180
673	372	179
674	372	179
675	372	178
676	373	178
677	373	177
678	374	176
679	374	176
680	375	175
681	375	175
682	376	174
683	376	173
684	377	173
685	377	172
686	377	172
687	378	171
688	378	171
689	379	170
690	379	169
691	380	169
692	380	168
693	381	168
694	381	167
695	381	166
696	382	166
697	382	165
698	383	165
699	383	164
700	384	163
701	384	163
702	384	162
703	385	162
704	386	161
705	386	160
706	387	160
707	387	159
708	387	159
709	388	158
710	388	158
711	389	157
712	389	156
713	390	156
714	390	155
715	391	155
716	391	154
717	392	154
718	392	153
719	393	152
720	393	152
721	394	151
722	395	151
723	395	150
724	396	150
725	396	149
726	397	149
727	397	148
728	398	148
729	398	147
730	399	146
731	399	146
732	400	145
733	400	145
734	401	144
735	401	144
736	401	143
737	402	142
738	402	142
739	403	141
740	403	141
741	404	140
742	404	139
743	405	139
744	405	138
745	405	138
746	406	137
747	406	137
748	407	136
749	407	135
750	407	135
751	408	134
752	408	134
753	409	133
754	409	132
755	409	132
756	410	131
757	410	131
758	411	130
759	411	129
760	412	129
761	412	128
762	413	128
763	413	127
764	413	127
765	414	126
766	414	125
767	415	125
768	415	124
769	415	124
770	416	123
771	416	123
772	418	122
773	418	122
774	419	121
775	419	121
776	419	120
777	420	119
778	420	119
779	420	118
780	421	118
781	422	117
782	422	117
783	423	116
784	423	115
785	423	115
786	424	114
787	424	114
788	425	113
789	425	113
790	426	112
791	426	112
792	427	111
793	427	111
794	428	110
795	428	109
796	429	109
797	429	108
798	430	108
799	430	107
800	431	107
801	431	106
802	432	105
803	432	105
804	432	104
805	433	104
806	433	103
807	434	103
808	434	102
809	435	102
810	435	101
811	436	100
812	436	100
813	437	99
814	437	99
815	438	98
816	438	98
817	438	97
818	439	97
819	439	96
820	440	96
821	440	95
822	441	94
823	441	94
824	442	93
825	442	93
826	443	92
827	443	92
828	444	91
829	444	91
830	445	90
831	445	89
832	446	89
833	446	88
834	447	88
835	447	87
836	447	87
837	448	86
838	448	86
839	449	85
840	449	85
841	450	84
842	450	83
843	451	83
844	451	82
845	452	82
846	452	81
847	452	81
848	453	80
849	453	80
850	454	79
851	454	79
852	455	78
853	455	77
854	456	77
855	456	76
856	457	76
857	457	75
858	458	75
859	458	74
860	458	74
861	459	73
862	459	73
863	460	72
864	460	71
865	461	71
866	461	70
867	462	70
868	462	69
869	462	69
870	463	68
871	463	68
872	464	67
873	464	66
874	464	66
875	465	65
876	465	65
877	466	64
878	466	64
879	466	63
880	467	63
881	467	62
882	468	62
883	468	61
884	469	60
885	469	60
886	470	59
887	470	59
888	471	58
889	471	58
890	471	57
891	472	57
892	472	56
893	473	56
894	473	55
895	474	55
896	474	54
897	475	53
898	475	53
899	475	52
900	476	52
901	476	51
902	477	51
903	477	50
904	478	50
905	478	49
906	479	49
907	479	48
908	480	48
909	480	47
910	481	47
911	481	46
912	481	45
913	482	45
914	482	44
915	483	44
916	483	43
917	484	43
918	484	42
919	485	42
920	485	41
921	485	41
922	486	40
923	486	40
924	487	39
925	487	38
926	488	38
927	488	37
928	488	37
929	489	36
930	490	36
931	490	35
932	491	35
933	491	34
934	491	34
935	492	33
936	492	33
937	493	32
938	493	32
939	494	31
940	494	31
941	495	30
942	495	29
943	496	29
944	496	28
945	497	28
946	497	27
947	498	27
948	498	26
949	498	26
950	499	25
951	500	25
952	500	24
953	500	24
954	501	23
955	501	23
956	502	22
957	502	22
958	503	21
959	503	20
960	503	20
961	504	19
962	504	19
963	505	18
964	505	18
965	506	17
966	506	17
967	507	16
968	507	16
969	507	15
970	508	15
971	508	14
972	509	14
973	509	13
974	510	13
975	510	12
976	511	12
977	511	11
978	512	10
979	512	10
980	512	9
981	513	9
982	513	8
983	514	8
984	514	7
985	515	7
986	515	6
987	516	6
988	516	5
989	517	5
990	517	4
991	518	4
992	518	3
993	519	3
994	519	2
995	519	2
996	520	1
997	520	1
998	521	0
999	521	0
