iter	RMSE
164	0.2475908507
165	0.2468831641
166	0.2462286315
167	0.2456225379
168	0.2447182571
169	0.2441005652
170	0.2435864348
171	0.2425730535
172	0.2417139688
173	0.2413446304
174	0.2410754356
175	0.240719671
176	0.239910467
177	0.2393043167
178	0.238717994
179	0.2380678396
180	0.2375256974
181	0.2371717656
182	0.23686148
183	0.2363075164
184	0.2354147234
185	0.2349675787
186	0.2341438156
187	0.2337370299
188	0.2334202089
189	0.232758973
190	0.2318479802
191	0.2312001323
192	0.230601202
193	0.2299936071
194	0.2295772916
195	0.2292520753
196	0.2283687252
197	0.2278943365
198	0.2274337508
199	0.2270991066
200	0.2268786088
201	0.2258919613
202	0.2254600908
203	0.2248572399
204	0.2246981547
205	0.2244933029
206	0.2238813058
207	0.2235099292
208	0.2230304247
209	0.2223991162
210	0.2220168381
211	0.2216667968
212	0.2211764425
213	0.2209128782
214	0.2205396818
215	0.2201386172
216	0.2197670414
217	0.2192498972
218	0.2190000615
219	0.218708894
220	0.2182061946
221	0.2180392798
222	0.2176611219
223	0.2171216642
224	0.2165978435
225	0.2162288389
226	0.2154681897
227	0.2152949074
228	0.2148046158
229	0.2142319954
230	0.2135163012
231	0.2127516737
232	0.2125632533
233	0.2122186869
234	0.2116278254
235	0.2113254206
236	0.2107299356
237	0.2102880175
238	0.2098470931
239	0.2095296917
240	0.2088717206
241	0.2082832204
242	0.2078982157
243	0.2072256305
244	0.2067758101
245	0.2063704727
246	0.2061002892
247	0.2057335312
248	0.2053458672
249	0.2047362495
250	0.2043152229
251	0.2042206494
252	0.2036002475
253	0.2029012517
254	0.2028401054
255	0.2025533013
256	0.2019161168
257	0.2015426804
258	0.2010864217
259	0.2008527234
260	0.2003610513
261	0.1996898298
262	0.1989543011
263	0.1983327179
264	0.1978045794
265	0.1971962339
266	0.1965275597
267	0.1961146059
268	0.1959494422
269	0.1954212035
270	0.1948573036
271	0.194525839
272	0.1935435012
273	0.1930568679
274	0.1926437857
275	0.1919346219
276	0.1915110645
277	0.1909965774
278	0.1904305289
279	0.1900772417
280	0.1894474175
281	0.188972898
282	0.1884301827
283	0.1878743363
284	0.1874545419
285	0.1867697603
286	0.1863300847
287	0.1859619085
288	0.1854567401
289	0.1849832405
290	0.1846145537
291	0.1839410946
292	0.1833297555
293	0.1826821015
294	0.1821554952
295	0.1816103398
296	0.181026069
297	0.1806850052
298	0.1800651741
299	0.1796383031
300	0.1792256457
301	0.1787665655
302	0.1782812228
303	0.177802949
304	0.1773358386
305	0.176946197
306	0.1764166623
307	0.175856916
308	0.175747531
309	0.1750794581
310	0.1746555518
311	0.1741335574
312	0.1737006291
313	0.1731681938
314	0.1730795438
315	0.172930157
316	0.1724141536
317	0.1719507202
318	0.171512435
319	0.1711905651
320	0.1709107037
321	0.170554797
322	0.1700624647
323	0.1697261149
324	0.1693250519
325	0.1689456741
326	0.1685421645
327	0.1682113385
328	0.1678113217
329	0.1675696626
330	0.1672296695
331	0.1670935642
332	0.1667326693
333	0.1661887485
334	0.1661118083
335	0.1657457166
336	0.1653027108
337	0.1649269983
338	0.1646826874
339	0.164330235
340	0.1640656316
341	0.1636091539
342	0.1634000875
343	0.1629454711
344	0.1625868455
345	0.1623191371
346	0.1617571849
347	0.1613629729
348	0.1610242402
349	0.1609742051
350	0.1603074174
351	0.1598627072
352	0.1596655562
353	0.1594292572
354	0.1589692141
355	0.1585456012
356	0.1581037162
357	0.1577639821
358	0.1574215482
359	0.1570056589
360	0.1567098261
361	0.1566112495
362	0.1563553913
363	0.1560191486
364	0.1557538506
365	0.1555587842
366	0.1554788752
367	0.1552326547
368	0.1547886973
369	0.1546598895
370	0.1543890545
371	0.1540150205
372	0.1536203768
373	0.153269425
374	0.1528348504
375	0.152421807
376	0.1519879644
377	0.1516946132
378	0.1514184166
379	0.1512320253
380	0.1507384018
381	0.150301972
382	0.1499602069
383	0.1495723931
384	0.149368508
385	0.1488681622
386	0.1488059572
387	0.1487336799
388	0.1484252472
389	0.1481905742
390	0.1477626619
391	0.1473766325
392	0.1468664345
393	0.1465477364
394	0.1462133685
395	0.1461281485
396	0.1457945982
397	0.1455705069
398	0.1452655573
399	0.1447921516
400	0.1446108062
401	0.1442790749
402	0.1439188876
403	0.1436622324
404	0.1431184711
405	0.1427015416
406	0.1423902916
407	0.1420360948
408	0.1415967525
409	0.1412688473
410	0.1411648156
411	0.1409568387
412	0.1407237043
413	0.1403075372
414	0.1400456994
415	0.1397793241
416	0.1395856129
417	0.1393100367
418	0.1388458872
419	0.1385928733
420	0.1385101118
421	0.138372453
422	0.1379236712
423	0.1379024673
424	0.1374914631
425	0.1373583334
426	0.1370180286
427	0.1366578282
428	0.1366264972
429	0.1363687951
430	0.1361370463
431	0.1359507975
432	0.1359185053
433	0.1358163941
434	0.1354972336
435	0.1351510425
436	0.1349123507
437	0.1345051578
438	0.1344823413
439	0.1344062794
440	0.1342064391
441	0.1338927899
442	0.1337447073
443	0.1334889048
444	0.133231526
445	0.1328252219
446	0.132741368
447	0.1324420078
448	0.1322044978
449	0.1317942655
450	0.1315870937
451	0.131454212
452	0.1313534478
453	0.131259768
454	0.1309787642
455	0.1308843451
456	0.1304516004
457	0.1304211011
458	0.1302975499
459	0.130127888
460	0.1298275572
461	0.1296905331
462	0.1294720155
463	0.1292971706
464	0.1290209178
465	0.1288365092
466	0.1287813054
467	0.1286202659
468	0.1285456078
469	0.1282168496
470	0.1278791061
471	0.1274075226
472	0.1273837121
473	0.1271101863
474	0.1269432709
475	0.126872874
476	0.1264426004
477	0.126269685
478	0.1259377929
479	0.1257523098
480	0.1255585968
481	0.1252251563
482	0.1249509405
483	0.1246997489
484	0.1243133959
485	0.1240298445
486	0.1239886294
487	0.123774206
488	0.1234963427
489	0.123150229
490	0.1229768662
491	0.1227095988
492	0.1226245624
493	0.122407896
494	0.1221343848
495	0.1220363695
496	0.1218168323
497	0.1217950756
498	0.1215738042
499	0.1214217324
500	0.1210049596
501	0.1206740265
502	0.1204639596
503	0.1202158332
504	0.1199129276
505	0.1198251226
506	0.1197718802
507	0.1197119924
508	0.1193839788
509	0.1191443916
510	0.1188415129
511	0.1186259073
512	0.1184269136
513	0.1182032162
514	0.1180487573
515	0.1178046591
516	0.117493575
517	0.1172173172
518	0.1169870503
519	0.1166909463
520	0.1164251677
521	0.1162050325
522	0.1160677287
523	0.1160479688
524	0.1159471917
525	0.1157800829
526	0.1157270355
527	0.1154936242
528	0.1153564547
529	0.1150590468
530	0.1147550725
531	0.1145354492
532	0.1142870064
533	0.1140799299
534	0.1138349332
535	0.1136057771
536	0.1133208791
537	0.1130458565
538	0.1128418084
539	0.112487766
540	0.1123651287
541	0.1121068177
542	0.1118266523
543	0.1116112048
544	0.1115300122
545	0.111269046
546	0.1109904192
547	0.1109766624
548	0.1109631967
549	0.110672125
550	0.1103893297
551	0.1101889845
552	0.1100017343
553	0.1097740551
554	0.1095350717
555	0.1094773564
556	0.1092623681
557	0.1090750613
558	0.1088251237
559	0.1086564272
560	0.1083883356
561	0.1082307074
562	0.10799025
563	0.107747338
564	0.1075752859
565	0.1072816317
566	0.1070330202
567	0.106889118
568	0.1066988875
569	0.1064284822
570	0.1061571257
571	0.1059244959
572	0.1058859354
573	0.1056276713
574	0.1053350086
575	0.1052125961
576	0.1049264789
577	0.1046569135
578	0.1044783402
579	0.1042042649
580	0.1040316382
581	0.1037638627
582	0.1035434868
583	0.1031902299
584	0.1031640493
585	0.1029694141
586	0.1029558289
587	0.1027823687
588	0.1026640501
589	0.1024266224
590	0.102178783
591	0.1019829644
592	0.1017709536
593	0.1015810156
594	0.1013960787
595	0.1012579842
596	0.1010318036
597	0.1008060841
598	0.1005512835
599	0.1004451861
600	0.1002386222
601	0.1000706587
602	0.09988490578
603	0.09971105569
604	0.09949945049
605	0.09946485146
606	0.09925633712
607	0.09901172936
608	0.09888379554
609	0.09872502932
610	0.09860741084
611	0.09834386059
612	0.09833249808
613	0.09815209355
614	0.09802122845
615	0.09791989294
616	0.09780126935
617	0.09762507393
618	0.09733352834
619	0.09718610821
620	0.09706207807
621	0.09703002495
622	0.09689723377
623	0.09669299357
624	0.09647184041
625	0.09629225051
626	0.09605381471
627	0.09604335184
628	0.09577459399
629	0.09558990554
630	0.09537805177
631	0.09514206416
632	0.09504012145
633	0.09484065291
634	0.09473186016
635	0.09453194838
636	0.09451684333
637	0.09444355584
638	0.094375401
639	0.09419847302
640	0.09401255576
641	0.09388368036
642	0.09387259761
643	0.09360672015
644	0.0934222575
645	0.09327002073
646	0.09312362638
647	0.09292524717
648	0.09279596902
649	0.09260947987
650	0.09241491874
651	0.09225140096
652	0.09205624482
653	0.09188188199
654	0.09177472387
655	0.09163265619
656	0.09147181899
657	0.09131854469
658	0.09128963506
659	0.09121303918
660	0.09104493206
661	0.09101590727
662	0.09091177274
663	0.09073483915
664	0.09060805562
665	0.09043702992
666	0.09025788365
667	0.09003483769
668	0.0898472093
669	0.08981965931
670	0.08959746502
671	0.08940429492
672	0.08928082584
673	0.08921307177
674	0.08912629329
675	0.0889122069
676	0.08875811354
677	0.08860520779
678	0.08843424988
679	0.08830382786
680	0.08829217827
681	0.08817583226
682	0.0880463251
683	0.08788115866
684	0.08784188534
685	0.08763497638
686	0.08759806655
687	0.08744767755
688	0.08735399654
689	0.08722666788
690	0.08701625254
691	0.08689671507
692	0.08671392582
693	0.08652079989
694	0.08640791006
695	0.08628031164
696	0.08611205523
697	0.08596170174
698	0.08581550909
699	0.0857009439
700	0.08545160011
701	0.08523450151
702	0.08509229583
703	0.08494476859
704	0.08490682891
705	0.08468765318
706	0.08447161172
707	0.0842963421
708	0.08413910654
709	0.08398198068
710	0.08384105531
711	0.08370366788
712	0.08360513626
713	0.08342055916
714	0.08326814947
715	0.08314597786
716	0.08310193337
717	0.0829372397
718	0.08275186304
719	0.08257944888
720	0.08250790344
721	0.08237768613
722	0.08220647269
723	0.08203887115
724	0.08192821649
725	0.08178844933
726	0.08176568828
727	0.08160650261
728	0.08147537442
729	0.08133230478
730	0.08121424925
731	0.08109227502
732	0.08091641852
733	0.08073749798
734	0.08056454377
735	0.08038086622
736	0.0802954908
737	0.08015001478
738	0.08003882125
739	0.07989509329
740	0.07972944864
741	0.07959644386
742	0.07943193602
743	0.07933976004
744	0.07930685253
745	0.07911452138
746	0.07908259216
747	0.07894680399
748	0.07883117983
749	0.0786390723
750	0.07857280317
751	0.07844498512
752	0.07838520604
753	0.07827940567
754	0.07817276832
755	0.07802687081
756	0.07795052226
757	0.07779210496
758	0.0776628143
759	0.07751083653
760	0.07730526315
761	0.0772541449
762	0.07710785782
763	0.07696826871
764	0.07690570346
765	0.07678846565
766	0.07663264868
767	0.07645497627
768	0.07632936363
769	0.07621508087
770	0.07607369142
771	0.07591489534
772	0.07579062115
773	0.07568218653
774	0.07557747707
775	0.07546155854
776	0.07537869574
777	0.07517732173
778	0.07506751092
779	0.07492137313
780	0.07475887239
781	0.07461655935
782	0.07457642213
783	0.07444327562
784	0.07428048892
785	0.07415675949
786	0.07401141412
787	0.07386944791
788	0.07382530286
789	0.07371167385
790	0.07361533616
791	0.07352476309
792	0.07342565987
793	0.07330951011
794	0.07312646135
795	0.07300431478
796	0.07290385594
797	0.07278249673
798	0.07270018629
799	0.07265630121
800	0.07263411653
801	0.072519909
802	0.07247241714
803	0.07232259051
804	0.07227072781
805	0.07213425766
806	0.07209402326
807	0.07194113051
808	0.07190852456
809	0.07174415454
810	0.07163774171
811	0.07151685926
812	0.07139431456
813	0.07121409193
814	0.07110858499
815	0.07104618784
816	0.07093122923
817	0.07087669837
818	0.07078703648
819	0.07067727281
820	0.07058286192
821	0.07043194459
822	0.07031188037
823	0.07020810079
824	0.07013800416
825	0.06997988065
826	0.06987286272
827	0.06974849894
828	0.06968297996
829	0.06959426411
830	0.06947263449
831	0.06944557075
832	0.06933646165
833	0.06921569747
834	0.0691218198
835	0.06898577326
836	0.06883939946
837	0.06866364284
838	0.06852097393
839	0.06841198941
840	0.06829878178
841	0.06823566407
842	0.06812927273
843	0.06804462674
844	0.06801420931
845	0.06791005801
846	0.06787465054
847	0.06776349968
848	0.06752983515
849	0.06749282592
850	0.067326037
851	0.06718032787
852	0.06711071991
853	0.06705010647
854	0.06701696426
855	0.06690678976
856	0.06688796566
857	0.06682726746
858	0.06670076877
859	0.06661072515
860	0.06659234375
861	0.06652575026
862	0.06641232462
863	0.0662722088
864	0.06612649445
865	0.06602691505
866	0.06597269669
867	0.06589587401
868	0.06586071126
869	0.06571848123
870	0.06569741003
871	0.06567221897
872	0.06553044969
873	0.06541584101
874	0.0653396734
875	0.06522193226
876	0.06512069201
877	0.06507620552
878	0.06496585212
879	0.0649162625
880	0.06485276629
881	0.06477890289
882	0.06468825575
883	0.06458196692
884	0.06451355504
885	0.06443268545
886	0.06433228269
887	0.06430784422
888	0.06422643471
889	0.06413710186
890	0.06401848393
891	0.06393361129
892	0.06389050835
893	0.06382187691
894	0.06369429175
895	0.06359636777
896	0.06347353402
897	0.06336953211
898	0.06322240196
899	0.06316592465
900	0.0630447113
901	0.06290450618
902	0.06284003702
903	0.06273861498
904	0.06264429853
905	0.06261862241
906	0.06249958904
907	0.06241864737
908	0.06234910798
909	0.06222971904
910	0.06214103396
911	0.06210798658
912	0.06205571464
913	0.06198501439
914	0.06187551408
915	0.06173721766
916	0.06160343239
917	0.06150919257
918	0.06139748161
919	0.06133830419
920	0.06129243789
921	0.06118482594
922	0.06113644097
923	0.06112945454
924	0.06109852262
925	0.06101851028
926	0.06094995884
927	0.0608632145
928	0.06076620992
929	0.0607490107
930	0.06064414554
931	0.06054175351
932	0.06049337684
933	0.06042047694
934	0.06036883993
935	0.0603256772
936	0.06032022283
937	0.06025131245
938	0.06009494425
939	0.05998424581
940	0.05986712936
941	0.05977388011
942	0.05976020801
943	0.05966283287
944	0.05965223272
945	0.05953734969
946	0.05947611197
947	0.05939930148
948	0.0592865698
949	0.05918507473
950	0.05909481855
951	0.05902627544
952	0.05898827398
953	0.05889765251
954	0.05888459048
955	0.05879188036
956	0.05868968922
957	0.05856123584
958	0.05847775614
959	0.05846947131
960	0.05831522545
961	0.05822810193
962	0.0581207782
963	0.05805578628
964	0.05796120588
965	0.05787306208
966	0.05785148922
967	0.05769764487
968	0.05764671595
969	0.05756205662
970	0.05744634185
971	0.0573075839
972	0.05725984596
973	0.05717542754
974	0.05705082137
975	0.05696971568
976	0.05691022668
977	0.05688547933
978	0.05679530702
979	0.05675291854
980	0.05666431881
981	0.05655358642
982	0.05652279912
983	0.05644203945
984	0.05638024081
985	0.05628424121
986	0.05622616291
987	0.05612155444
988	0.05603912236
989	0.05597204253
990	0.05587285155
991	0.05573912094
992	0.05568689352
993	0.05566784424
994	0.05558817346
995	0.05555958402
996	0.05548786819
997	0.05548246152
998	0.05543952544
999	0.05532931778
