iter	RMSE
475	0.04618376117
476	0.04613094632
477	0.04588858465
478	0.04563725341
479	0.04556836656
480	0.04526435552
481	0.04521333533
482	0.04491403587
483	0.04461920983
484	0.04456920471
485	0.04436227942
486	0.04429328907
487	0.04424466881
488	0.04393982112
489	0.04371337494
490	0.04349523789
491	0.04344806704
492	0.04322272283
493	0.04300316884
494	0.04295708408
495	0.04272714523
496	0.04268201292
497	0.04246401868
498	0.04225318382
499	0.04204080833
500	0.04179995756
501	0.04173923289
502	0.0415038098
503	0.04144403267
504	0.04122648053
505	0.04094917313
506	0.04089093797
507	0.04067840251
508	0.04062124818
509	0.04035124804
510	0.04012267703
511	0.03988394596
512	0.03962217912
513	0.03942813667
514	0.03920826995
515	0.03915258172
516	0.03893511415
517	0.03889619529
518	0.03882687681
519	0.03861181325
520	0.03836084097
521	0.0381154503
522	0.03788077794
523	0.03763352436
524	0.03756142845
525	0.03732725873
526	0.03708848154
527	0.03686255271
528	0.03679282955
529	0.03661082684
530	0.03639085956
531	0.03632261295
532	0.03610780745
533	0.0359303586
534	0.03573035196
535	0.03553433403
536	0.0353668562
537	0.03514904377
538	0.03497862924
539	0.03482320246
540	0.03467084673
541	0.0344591462
542	0.03429367035
543	0.03413529297
544	0.03397434701
545	0.03380551077
546	0.03365285697
547	0.03348740573
548	0.03332935804
549	0.03323289844
550	0.03308991633
551	0.03294868628
552	0.0328196247
553	0.03265026884
554	0.03249329096
555	0.03232579375
556	0.03216152244
557	0.03197284429
558	0.03184931679
559	0.03168960865
560	0.03150685289
561	0.03137537193
562	0.03121357634
563	0.03104374509
564	0.03092645244
565	0.03079968393
566	0.030634438
567	0.03052040623
568	0.03034882203
569	0.03023775521
570	0.03013200703
571	0.02997357934
572	0.02985293336
573	0.02977263638
574	0.02961900451
575	0.02950108181
576	0.02933836321
577	0.02923347682
578	0.02915702448
579	0.0290088645
580	0.02886752562
581	0.02871732426
582	0.02856990149
583	0.02849734206
584	0.02836063776
585	0.02821714101
586	0.02807630822
587	0.0279379753
588	0.02784185967
589	0.02777339177
590	0.02763954517
591	0.02751915024
592	0.02740065553
593	0.02725286134
594	0.02711571222
595	0.02708580548
596	0.02697026356
597	0.02683860983
598	0.02671305261
599	0.02659982552
600	0.02647191714
601	0.02634172767
602	0.02624658035
603	0.02613618004
604	0.02602920784
605	0.02589962201
606	0.0258137926
607	0.0256884331
608	0.02556612328
609	0.02544061837
610	0.02533861807
611	0.02521614439
612	0.02508628198
613	0.02496853651
614	0.02494250144
615	0.02481786032
616	0.02479247981
617	0.0246797883
618	0.02465504122
619	0.02454464491
620	0.02450762364
621	0.02440343106
622	0.02429475668
623	0.0241604726
624	0.02405578793
625	0.02394689269
626	0.0239114705
627	0.02378208482
628	0.02374745714
629	0.02365168946
630	0.02361803124
631	0.02352694177
632	0.02342484409
633	0.02332434864
634	0.02323156303
635	0.02315504871
636	0.02305690191
637	0.02295974307
638	0.02289778928
639	0.02275904039
640	0.02261690475
641	0.02255653207
642	0.02244075033
643	0.02234499029
644	0.02225151303
645	0.02212622286
646	0.02203331675
647	0.02201322113
648	0.02192178302
649	0.02186432509
650	0.02177660773
651	0.02169028408
652	0.02162325367
653	0.02151940903
654	0.02141959528
655	0.0213329316
656	0.02122454094
657	0.02116104617
658	0.02107735748
659	0.02097204164
660	0.02089086479
661	0.02081796432
662	0.02074806757
663	0.02067661451
664	0.02059903501
665	0.02052912258
666	0.02046206741
667	0.02039353389
668	0.02034000789
669	0.02027292817
670	0.02018178284
671	0.02011761838
672	0.0200458464
673	0.01998050389
674	0.01991726038
675	0.01979820385
676	0.01974846218
677	0.01968499584
678	0.01956840606
679	0.01950749366
680	0.01944566367
681	0.01938192744
682	0.01926784103
683	0.01922014208
684	0.01917334103
685	0.01907114916
686	0.01901119997
687	0.01890007975
688	0.01884144306
689	0.01879552938
690	0.01868670828
691	0.01857929012
692	0.01853409475
693	0.01843701765
694	0.01838011816
695	0.01832426243
696	0.01823647397
697	0.01818406958
698	0.01813996786
699	0.01804658596
700	0.0179856315
701	0.01790023503
702	0.01784065154
703	0.0177978336
704	0.0176973219
705	0.01762570143
706	0.01758358209
707	0.01752614096
708	0.01743202667
709	0.01733833159
710	0.0172972282
711	0.01720542195
712	0.0171552329
713	0.0171154217
714	0.01702549638
715	0.01698637749
716	0.01687842668
717	0.01683068458
718	0.01676443055
719	0.01672680272
720	0.01666195516
721	0.01660020394
722	0.01655471178
723	0.0164941095
724	0.01645789831
725	0.01637242541
726	0.01633684972
727	0.01627773073
728	0.01624304318
729	0.01614296894
730	0.01606593744
731	0.0160270216
732	0.01596651943
733	0.01591015262
734	0.01585481709
735	0.01582188593
736	0.01576537139
737	0.01569395291
738	0.01566156683
739	0.01557113727
740	0.01553474061
741	0.01544061556
742	0.01540495722
743	0.01535291612
744	0.01527772291
745	0.01524728668
746	0.01519342539
747	0.0151428727
748	0.01506731639
749	0.01501782522
750	0.01498831571
751	0.01490013273
752	0.01484126906
753	0.01481259572
754	0.01473990147
755	0.01467648217
756	0.01462899775
757	0.01460114017
758	0.0145620277
759	0.01452363674
760	0.01446302183
761	0.01440678342
762	0.01432626002
763	0.01429519447
764	0.01422358427
765	0.01418382673
766	0.01415388729
767	0.01411532046
768	0.01404657873
769	0.0140087856
770	0.01397238468
771	0.01393533976
772	0.01386803178
773	0.01383172286
774	0.01375477689
775	0.01371711694
776	0.01368148155
777	0.01364458345
778	0.01360964575
779	0.01353476622
780	0.01349879171
781	0.01346353515
782	0.01342924821
783	0.01339638401
784	0.01335158595
785	0.01331811035
786	0.01324573897
787	0.01321869925
788	0.01318503411
789	0.01313584339
790	0.01310313341
791	0.0130734606
792	0.01304076131
793	0.01300865802
794	0.01295629683
795	0.01290847613
796	0.01285763639
797	0.01283222984
798	0.01276913299
799	0.012726611
800	0.01269528007
801	0.01263362691
802	0.01259326705
803	0.01255255017
804	0.01252214539
805	0.01244703251
806	0.01240516487
807	0.01235763652
808	0.01231703792
809	0.01226401518
810	0.01220537502
811	0.01217607591
812	0.01213015582
813	0.01210298996
814	0.01203105288
815	0.01198036326
816	0.01192397747
817	0.01188017346
818	0.011851901
819	0.01180921492
820	0.01177224694
821	0.01171444087
822	0.01165884892
823	0.0116179737
824	0.011570274
825	0.01152327867
826	0.01149827774
827	0.01144645216
828	0.01140712651
829	0.01136876308
830	0.01131825151
831	0.01129108399
832	0.01124358423
833	0.01121953129
834	0.01117514566
835	0.01112644547
836	0.01108159992
837	0.01103411828
838	0.01100772903
839	0.01098650566
840	0.01094602284
841	0.01090123186
842	0.01088038897
843	0.01083862847
844	0.01079291477
845	0.01075745494
846	0.01071929966
847	0.0106748883
848	0.01063557924
849	0.01059573028
850	0.01055882674
851	0.01053886381
852	0.01049991641
853	0.01048027577
854	0.0104566934
855	0.01043739792
856	0.01041421037
857	0.01037633915
858	0.01033173586
859	0.01029469729
860	0.010252754
861	0.01021543494
862	0.01017945854
863	0.01013626743
864	0.01010112177
865	0.0100617222
866	0.01002478187
867	0.00999156742
868	0.009956872503
869	0.009912677728
870	0.00989085091
871	0.009869005497
872	0.009847608094
873	0.009812414138
874	0.009772020258
875	0.009747879931
876	0.009719286712
877	0.009695582699
878	0.009661705731
879	0.009638440843
880	0.009610759151
881	0.009577453968
882	0.009556270337
883	0.009525582852
884	0.009505219654
885	0.009474885236
886	0.009454053515
887	0.009431538765
888	0.009411034248
889	0.009371427497
890	0.009321030519
891	0.009284552921
892	0.009264758777
893	0.00922666774
894	0.00920492764
895	0.009178831903
896	0.009143276158
897	0.009123562088
898	0.009104341415
899	0.009075593091
900	0.009054424807
901	0.009035026565
902	0.009016269961
903	0.008990979265
904	0.008954508406
905	0.008918212833
906	0.008897562721
907	0.008872878135
908	0.008852596498
909	0.00883373178
910	0.008802629723
911	0.008767411495
912	0.008743148444
913	0.008725294051
914	0.008690582106
915	0.008672198188
916	0.008654669336
917	0.008627759196
918	0.008608230733
919	0.008590139315
920	0.008566583181
921	0.008536760955
922	0.008518876568
923	0.008495107682
924	0.008471922682
925	0.008452679148
926	0.008413675094
927	0.008385182128
928	0.008352054504
929	0.008333256964
930	0.008310644076
931	0.008299659292
932	0.008282348452
933	0.008266078826
934	0.008243904382
935	0.008225473284
936	0.008208438297
937	0.008186633745
938	0.008160230622
939	0.0081177533
940	0.008095023336
941	0.008058267028
942	0.008032684173
943	0.007996694388
944	0.007978947032
945	0.007946970484
946	0.007936671078
947	0.007910696793
948	0.007886156459
949	0.007872974459
950	0.007842582648
951	0.007829647162
952	0.00779471658
953	0.007764081774
954	0.007724262593
955	0.007711820299
956	0.007688835485
957	0.007654968271
958	0.007625038072
959	0.007598438011
960	0.007576220776
961	0.007543152265
962	0.007531299837
963	0.007519604525
964	0.00748238772
965	0.007466942294
966	0.007455514568
967	0.007440308065
968	0.007408273697
969	0.007397119612
970	0.007361378438
971	0.007339675308
972	0.007312589349
973	0.007301706073
974	0.007275164859
975	0.00726443787
976	0.007253851143
977	0.007227543256
978	0.007217074407
979	0.007186804803
980	0.007153009153
981	0.007142837245
982	0.00711214012
983	0.007082059492
984	0.007064720069
985	0.007035376718
986	0.007002933144
987	0.006985803374
988	0.006957306629
989	0.006940587386
990	0.006912779544
991	0.00688552976
992	0.006854766737
993	0.006839947656
994	0.00681376624
995	0.006782897951
996	0.006768353863
997	0.00674286141
998	0.006717043308
999	0.006703779831
